left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
bwb,0.0640563,0.2830729,0.19337676,0.09428424,0.14992794,0.27178246,0.25812966,0.2132439,0.25084406,0.24975735,0.12589858,0.17360508,0.23167412,0.11424738,0.13449973,0.29680273,0.2596678,0.30740255,0.042055935,0.26811224
bxc,0.12528709,0.17610699,0.06468497,0.12991685,0.11854057,0.19499089,0.104392044,0.19888046,0.09367122,0.13185528,0.09499635,0.13240343,0.18583801,0.18905528,0.05962257,0.14247376,0.09077966,0.12301217,0.120291226,0.09904449
bxi,0.17664638,0.36729303,0.22665942,0.34852484,0.29117763,0.073532775,0.34809962,0.3434213,0.15981042,0.09453729,0.10987715,0.065691754,0.26697308,0.10335478,0.07800403,0.12722306,0.15388547,0.13908643,0.14360628,0.34872508
bxj,0.17603543,0.25151065,0.12354246,0.17074183,0.30071768,0.24707374,0.24990001,0.25835833,0.2437728,0.21565923,0.09104531,0.2163557,0.24674416,0.09013753,0.13537315,0.12939294,0.09346825,0.27534807,0.14484784,0.08198885
bxk,0.1564664,0.22878656,0.124200195,0.16133216,0.13797101,0.10201081,0.15687226,0.17435792,0.2298179,0.18601105,0.1464035,0.17026386,0.08452007,0.12163252,0.1892813,0.17136344,0.17875177,0.13512988,0.059770375,0.21841465
bxp,0.15982975,0.1834077,0.1898349,0.1855644,0.037571367,0.21096008,0.09421906,0.117835745,0.2093271,0.11415634,0.18088177,0.28645927,0.2605609,0.017271161,0.08233367,0.1265653,0.16807994,0.20943382,0.031593263,0.15709281
bxt,0.100432314,0.089444466,0.13075815,0.11962242,0.11922817,0.08992765,0.07806334,0.11553395,0.098728865,0.10617775,0.09897128,0.069653876,0.07038819,0.11298582,0.108314075,0.090482935,0.10548855,0.072041646,0.105458274,0.08179811
bxw,0.27159405,0.29319847,0.23618399,0.0977581,0.22404188,0.2988198,0.07645293,0.10109439,0.2525029,0.577241,0.19156462,0.08801153,0.29757938,0.30184373,0.27952236,0.16851565,0.13046113,0.13221642,0.108391285,0.060515527
byg,0.07533434,0.114897296,0.09811832,0.17834911,0.15537432,0.07661745,0.09321389,0.08363489,0.19179866,0.08799271,0.10377102,0.0556077,0.20966716,0.13810115,0.107947215,0.070687234,0.08488695,0.086360246,0.2145962,0.10845116
byp,0.095305845,0.08067736,0.10255326,0.10334611,0.21713956,0.079771146,0.099005505,0.087631166,0.07151214,0.10386917,0.06280595,0.085222885,0.13281824,0.0757647,0.18257788,0.10517116,0.115058646,0.12296189,0.13369098,0.07099503
byq,0.120889015,0.15878177,0.14895508,0.076782525,0.055549428,0.14380603,0.117639385,0.2214154,0.1568956,0.41532028,0.20041266,0.09329632,0.17040119,0.08081416,0.12988839,0.13992679,0.07699243,0.21098024,0.19243324,0.1201575
bzi,0.14666457,0.10839559,0.27150685,0.07317427,0.10994272,0.2535172,0.16858791,0.21626064,0.6030104,0.23796725,0.09125742,0.18070595,0.18935993,0.22280076,0.13895112,0.12337823,0.37972242,0.14555435,0.15866779,0.18334223
bzl,0.15806961,0.30567256,0.21720743,0.18019837,0.107812814,0.23899639,0.21048295,0.129327,0.25568473,0.3175219,0.28485352,0.21941787,0.20783487,0.2983339,0.11332083,0.18337528,0.2209049,0.29421064,0.13390906,0.23672333
bzy,0.31444114,0.1371813,0.18151364,0.2544514,0.24482538,0.3957076,0.1472008,0.09350787,0.11765866,0.23025405,0.3812736,0.49585283,0.1365871,0.27552193,0.059421476,0.28277007,0.29753703,0.15980974,0.23488063,0.2531507
cam,0.39108568,0.26489466,0.10647763,0.18865561,0.24196249,0.2070495,0.055463802,0.3837567,0.1377374,0.0646501,0.11657128,0.15460113,0.20471257,0.10852399,0.17576236,0.1133933,0.21291246,0.16287038,0.13675022,0.08457787
cao,0.053419158,0.14693108,0.10875428,0.10215435,0.31331247,0.14552768,0.1328353,0.10970383,0.11274243,0.10727094,0.30190977,0.14637484,0.061133396,0.13279592,0.15092307,0.082973875,0.15625228,0.15681748,0.12919137,0.08887278
cau,0.2169991,0.23076817,0.10793622,0.073785275,0.20858891,0.25824088,0.111609235,0.15380318,0.22553916,0.07694759,0.16776468,0.15635216,0.25782597,0.076591514,0.19982558,0.17405596,0.22708595,0.22849834,0.2363846,0.24148308
cax,0.101679884,0.06812432,0.06352362,0.10258578,0.075161815,0.05977503,0.10327285,0.32073432,0.03268849,0.2522303,0.17364693,0.074833944,0.08085858,0.06371604,0.17367736,0.16663265,0.09352839,0.3756284,0.13232216,0.031707365
cay,0.096814536,0.10872596,0.06602936,0.06230059,0.062542066,0.1277994,0.035096765,0.07428412,0.064640105,0.12689923,0.06494677,0.1318716,0.095870696,0.055360142,0.057609275,0.06436126,0.19040927,0.08059277,0.062170908,0.09366065
cbc,0.053229015,0.119079605,0.12842166,0.06714162,0.15165175,0.13662875,0.07877664,0.107195765,0.25211814,0.18625087,0.2019214,0.088321194,0.17477408,0.18867879,0.15504932,0.1356134,0.19470629,0.15626515,0.18767153,0.21982995
cbn,0.11206165,0.4006289,0.08151587,0.3848739,0.19455379,0.3677128,0.14701054,0.17802307,0.07953843,0.32594773,0.35998866,0.26914367,0.44257194,0.1346206,0.23948205,0.30395436,0.07756121,0.37956235,0.12926614,0.077569924
cbw,0.24188814,0.16933201,0.34966093,0.10674846,0.2873037,0.23577023,0.40570715,0.10444092,0.37878987,0.07886321,0.040371828,0.21006453,0.14623997,0.133607,0.12303878,0.2680814,0.12046014,0.19804439,0.34395403,0.085605286
cby,0.22214946,0.10607523,0.3544619,0.17851399,0.3371092,0.17141046,0.26630375,0.14877327,0.2068098,0.14989406,0.115752324,0.07176648,0.14421092,0.12366609,0.09961758,0.13665193,0.15614466,0.12645331,0.1619444,0.089917295
cck,0.07575518,0.054387987,0.047652796,0.21975741,0.24077095,0.10133081,0.093212396,0.09680754,0.089772634,0.10428704,0.039577067,0.119298495,0.08065042,0.08571407,0.052796856,0.1285786,0.08585188,0.41160074,0.07915518,0.061986297
ccv,0.047308307,0.23834006,0.056232758,0.1455898,0.29440305,0.20478174,0.14887305,0.13340665,0.23399949,0.062368255,0.11221321,0.18045336,0.039439637,0.15611276,0.30829698,0.27475905,0.13734785,0.05556447,0.16253947,0.2577405
ccx,0.050459918,0.07768659,0.09033787,0.07279302,0.047604218,0.048642036,0.055475388,0.03788168,0.10000639,0.06351763,0.09831975,0.078162454,0.02940553,0.036136046,0.031071965,0.028908584,0.06076568,0.101042524,0.033607125,0.17398387
cdb,0.14278944,0.07920186,0.10288286,0.20450711,0.05802311,0.10749975,0.17696181,0.041179813,0.1155101,0.06607563,0.09163651,0.08777636,0.17439094,0.12726097,0.13493195,0.20590167,0.08579602,0.10582269,0.13662809,0.12693892
cdh,0.29767355,0.11098718,0.47655275,0.2613989,0.11600552,0.21749526,0.18340978,0.12367496,0.07935923,0.093050525,0.22189288,0.19200961,0.20136443,0.11845545,0.092886314,0.07997622,0.30686003,0.1372489,0.18953283,0.1718731
cdp,0.22726166,0.29183936,0.33675867,0.3147,0.18802461,0.056427415,0.31422898,0.32160184,0.25568715,0.12775657,0.27446914,0.15294126,0.2644554,0.12376175,0.1568999,0.30154592,0.090637796,0.12651029,0.3778879,0.27510494
cdt,0.12956491,0.17867798,0.21451372,0.10693227,0.103343144,0.19142617,0.112507805,0.1058007,0.110333614,0.18259647,0.20758705,0.07743449,0.10351233,0.15778549,0.13264622,0.116661906,0.09400624,0.13277993,0.15264896,0.13263892
cec,0.090386,0.111103594,0.043078713,0.16616872,0.17527103,0.07210749,0.10797843,0.06161913,0.07433826,0.12116915,0.086356595,0.12883693,0.17041163,0.14594159,0.059644345,0.1404955,0.098760255,0.065757185,0.2128062,0.09070729
ced,0.16645864,0.11967473,0.14877987,0.19951707,0.4167393,0.3092366,0.12983786,0.24678032,0.5342926,0.0717607,0.24364226,0.23476271,0.10905625,0.23912323,0.16384007,0.11145817,0.3309361,0.05892641,0.11045425,0.29998833
cem,0.18126716,0.12552506,0.11415221,0.09794244,0.18797529,0.1664248,0.24552952,0.094968036,0.0835344,0.19346744,0.32849687,0.050220598,0.07436366,0.092617854,0.10064111,0.05077733,0.25757852,0.24542017,0.08433007,0.1386671
cep,0.10050903,0.12911572,0.048878096,0.11004442,0.099555746,0.10445161,0.055691402,0.08596573,0.23751459,0.07435062,0.17816511,0.040567435,0.10216031,0.15323102,0.2947851,0.07650295,0.14302063,0.115155116,0.059976064,0.13194185
cfk,0.0792577,0.07908647,0.06325917,0.15995413,0.2606114,0.07746559,0.28533572,0.07711393,0.12116162,0.24852727,0.27754414,0.17205279,0.092251986,0.19971538,0.23199807,0.16854683,0.08033518,0.21643463,0.07486507,0.0994041
cfp,0.07973103,0.09642813,0.061758988,0.09517294,0.10749191,0.103926115,0.10362248,0.11358772,0.11922483,0.23455831,0.12408699,0.10660599,0.12925604,0.115652315,0.09611218,0.11803566,0.061111264,0.10320166,0.06851401,0.15010741
cgj,0.13310455,0.119128935,0.23735908,0.4130844,0.08353511,0.3891645,0.13674736,0.09308058,0.3978811,0.10765959,0.11868307,0.29463017,0.33420914,0.5284993,0.22090456,0.4688906,0.09657233,0.35870296,0.5480733,0.10561093
cgt,0.09428646,0.24487337,0.21071352,0.2658388,0.14474615,0.111148715,0.22888821,0.18077713,0.234164,0.24553691,0.23339823,0.14726496,0.33850583,0.26314008,0.19242445,0.25933808,0.12724482,0.25225297,0.12067105,0.1282191
cgv,0.06341664,0.11835548,0.0877923,0.06099467,0.12822855,0.087088436,0.05953514,0.07492208,0.07628475,0.08484849,0.06358853,0.08144501,0.041386236,0.054609433,0.05407448,0.06678006,0.053265825,0.05791916,0.06613706,0.09751719
cgy,0.22538623,0.11776865,0.06166004,0.09702436,0.14666775,0.07773763,0.063690335,0.097013414,0.087085254,0.154679,0.1654658,0.16623059,0.13220471,0.08241199,0.09335895,0.12619364,0.23926166,0.4081713,0.1155575,0.19113456
chw,0.24090695,0.27669472,0.10862284,0.08672542,0.23723617,0.057769008,0.3771959,0.11919326,0.08839052,0.21607478,0.19359033,0.08562587,0.34015092,0.062423326,0.1681901,0.19270578,0.3081019,0.06959776,0.23184395,0.21902153
cii,0.045571744,0.07703383,0.064517185,0.045027576,0.02473798,0.109277636,0.11743055,0.06540863,0.06706065,0.073123746,0.051495746,0.06075343,0.10618825,0.06178383,0.120814845,0.12352483,0.08056302,0.026696902,0.099840015,0.14413184
cil,0.2528787,0.30993113,0.28845912,0.13442495,0.42327872,0.29687524,0.20157039,0.521032,0.17130531,0.51382226,0.587281,0.29244536,0.07131025,0.06883028,0.16844338,0.26115158,0.42408398,0.21882111,0.16488606,0.20443383
cin,0.07797398,0.107913,0.06909405,0.094124794,0.066610776,0.1694277,0.090378836,0.057142887,0.059760064,0.039768163,0.24492781,0.068693325,0.052234963,0.067651495,0.046517115,0.09542164,0.16619682,0.11690516,0.05020577,0.037553877
cio,0.053033307,0.08245648,0.06664964,0.0758412,0.06556661,0.055589672,0.06038411,0.062010102,0.05744814,0.061159495,0.056178637,0.09894875,0.08284584,0.04611794,0.07326967,0.07532303,0.07143764,0.08775692,0.033127718,0.04566215
cjd,0.11876266,0.13447346,0.18251725,0.21089175,0.13777795,0.14909215,0.3886435,0.3602781,0.1747575,0.3330453,0.13574779,0.16084027,0.15195306,0.15574273,0.06686677,0.29272562,0.16875069,0.09150323,0.41875437,0.41930678
cje,0.14361228,0.070876256,0.11315933,0.087011896,0.08599916,0.10039357,0.11259271,0.067439355,0.09822175,0.13976875,0.10801631,0.08847734,0.1271134,0.06989454,0.13655372,0.09378392,0.092175186,0.15882546,0.14120375,0.10629344
cji,0.07464791,0.13320032,0.12858336,0.36680537,0.23426123,0.24341741,0.13167325,0.09106399,0.16507487,0.22378826,0.18633747,0.19094223,0.11159549,0.12450686,0.21316238,0.12256454,0.13363081,0.17899123,0.14727384,0.12759411
cjj,0.053384632,0.31263107,0.3256903,0.10764609,0.397332,0.17200609,0.32674423,0.23960094,0.29890692,0.4495354,0.08480035,0.09149264,0.053657457,0.26443553,0.29495114,0.35112906,0.13890749,0.22779843,0.4375956,0.04676473
cjm,0.08241218,0.08385763,0.100495175,0.1088191,0.06474614,0.08589035,0.10520178,0.21158756,0.12115069,0.14007044,0.07064968,0.07280779,0.08215253,0.12712033,0.1545501,0.051597245,0.27850753,0.17345712,0.2711556,0.04995929
cjr,0.099862434,0.1432901,0.107104614,0.072928876,0.15565094,0.10365504,0.08073259,0.0689723,0.06394401,0.08158392,0.14870161,0.06372591,0.15049586,0.17249343,0.1724872,0.123113185,0.120017,0.14401972,0.10128078,0.14457892
ckg,0.0664398,0.37266064,0.10350807,0.08227923,0.11848479,0.44839764,0.37640825,0.10405107,0.2235843,0.2874109,0.13640662,0.4209323,0.2616561,0.31671154,0.3856687,0.2442767,0.17260274,0.123428434,0.23766936,0.3796061
ckk,0.07515901,0.115689896,0.0953449,0.21453285,0.09782092,0.05625329,0.15665662,0.23450434,0.06488536,0.12083926,0.094350606,0.13484368,0.14582874,0.117459446,0.14139915,0.17870754,0.15335096,0.1297536,0.08445097,0.11091417
ckq,0.115907475,0.11793329,0.090199634,0.07629714,0.066981435,0.1128846,0.12047734,0.13463283,0.06789443,0.101168744,0.12433961,0.0824091,0.14348823,0.1308519,0.0842294,0.07601732,0.13399099,0.123891376,0.1281547,0.07685794
cle,0.123558685,0.055910975,0.026801966,0.122559056,0.027151931,0.22758396,0.41064426,0.39043793,0.02382882,0.3515337,0.3001019,0.026577827,0.08792944,0.053805243,0.40867624,0.028830988,0.031608693,0.056165315,0.70421785,0.23870148
cmb,0.08616972,0.113220036,0.19758375,0.17920035,0.106445484,0.2421173,0.085351855,0.09331864,0.1197432,0.10804846,0.15101,0.13216466,0.10088412,0.07178791,0.06593818,0.21021533,0.15274614,0.13821319,0.16857395,0.072402
cmh,0.10273721,0.11125487,0.046152603,0.1016293,0.101241015,0.09489784,0.15103722,0.12356134,0.10686025,0.15134215,0.09289958,0.123922214,0.09493506,0.080450945,0.106734976,0.11975828,0.1012844,0.070377685,0.11924779,0.1362202
cnp,0.09717223,0.26594037,0.100385495,0.08455586,0.08676613,0.08876631,0.40623474,0.16561143,0.4277119,0.08819738,0.37771255,0.06982036,0.1264512,0.09964349,0.25144327,0.15943208,0.13245983,0.29320735,0.2337358,0.086327516
coe,0.05265271,0.17139462,0.19825266,0.2191714,0.31179506,0.10478993,0.1872118,0.16231985,0.1638264,0.09748061,0.08463615,0.368289,0.05816392,0.11665624,0.13504976,0.19928813,0.04685432,0.04109992,0.088712476,0.083863325
com,0.06443506,0.11403963,0.05962178,0.09917535,0.06281395,0.07055807,0.054331753,0.0731924,0.061704293,0.049463477,0.08225809,0.086041644,0.08696177,0.10313304,0.06608141,0.089228734,0.076325536,0.09757175,0.10955271,0.30865037
cov,0.08054262,0.054543052,0.12158656,0.23125535,0.19740939,0.1582366,0.07593998,0.10561852,0.19543667,0.18207398,0.19620907,0.1863518,0.2062421,0.15092976,0.15800254,0.124725156,0.14405832,0.1432679,0.09263326,0.04919409
cpe,0.09145303,0.07000087,0.14960958,0.049332142,0.052429385,0.09819545,0.29216242,0.08217585,0.06657324,0.09436324,0.1271993,0.25510594,0.4812331,0.07579407,0.23938021,0.16385397,0.18098326,0.109007195,0.4367005,0.16025305
cph,0.41045362,0.27686185,0.14477345,0.2413861,0.024681084,0.08805246,0.19096202,0.46375173,0.057826664,0.27718186,0.09995932,0.14317963,0.14259434,0.07910223,0.2065239,0.043572567,0.09013352,0.09288511,0.08373161,0.12825586
cpq,0.09346897,0.18821149,0.3925788,0.17059053,0.20258927,0.25896266,0.48015192,0.2166758,0.21805435,0.16420984,0.050904658,0.22443332,0.12083692,0.2587027,0.14831735,0.13300478,0.46828467,0.11671041,0.3735562,0.24896617
cpy,0.18847671,0.18806805,0.07761252,0.095581174,0.12975901,0.06058797,0.11239776,0.06586444,0.067591935,0.14687395,0.11816761,0.14151031,0.04257973,0.19582045,0.08375308,0.08273281,0.06747912,0.1586495,0.08740248,0.05538067
crb,0.13359323,0.059211202,0.09319488,0.07311175,0.0970333,0.08468217,0.10281648,0.12108839,0.06402695,0.09868948,0.14924248,0.08880933,0.060145207,0.20824012,0.10729431,0.103418216,0.06516622,0.09962942,0.12967187,0.06748208
cro,0.10390621,0.10322263,0.19375753,0.115202636,0.07595468,0.121269464,0.1335291,0.062156476,0.099618524,0.10615166,0.11273207,0.1785939,0.117369026,0.06640577,0.09087026,0.21837652,0.09181136,0.08395083,0.08425769,0.10269515
cta,0.37134597,0.12134192,0.26535866,0.24966438,0.115259275,0.045656256,0.15839927,0.32069007,0.05369348,0.3041667,0.122081354,0.33922628,0.6376763,0.32535836,0.19045803,0.024479935,0.19132787,0.3846089,0.1199286,0.34490046
cue,0.25564823,0.1001043,0.17772445,0.075629905,0.123751745,0.08975214,0.20015614,0.22261426,0.049559094,0.39384294,0.23788992,0.06813309,0.20578995,0.17945334,0.104715705,0.05466704,0.12119379,0.18622512,0.2332718,0.054338086
cuj,0.1555428,0.056720812,0.17051801,0.120541185,0.22041526,0.067351624,0.07569291,0.11571549,0.11325162,0.0917657,0.19887082,0.13636377,0.0378516,0.12403371,0.33346438,0.09096041,0.08608899,0.14147317,0.12402693,0.11969714
cut,0.12942667,0.06812531,0.07499196,0.07925025,0.10154725,0.07026539,0.13852921,0.045472734,0.11214178,0.07047525,0.068990275,0.13570324,0.034769557,0.03601776,0.053934146,0.05745626,0.0669099,0.11417846,0.025956681,0.03657281
cuv,0.13910593,0.2841823,0.20391129,0.08849957,0.1357934,0.15857586,0.17558435,0.27589422,0.1074198,0.1319299,0.1343697,0.08008113,0.20208731,0.15563989,0.17487684,0.20260043,0.10809498,0.20039746,0.08480309,0.22826636
cvm,0.086861774,0.09662018,0.16579272,0.08206349,0.1342467,0.14673057,0.1344674,0.18915196,0.09778558,0.03521502,0.12779179,0.32370308,0.1864929,0.07449037,0.18094218,0.29089433,0.067170635,0.12063074,0.09078907,0.10003129
cvt,0.042381186,0.06485902,0.064276636,0.099474445,0.22064543,0.09114962,0.120382674,0.17822176,0.17746836,0.103375286,0.0720376,0.11737001,0.07791613,0.07386266,0.08139422,0.107912496,0.052716102,0.18283957,0.05074153,0.10625607
cvu,0.16417491,0.15769352,0.088413894,0.08543332,0.057291828,0.12398918,0.116916075,0.086760506,0.18128377,0.1424385,0.07626231,0.16664997,0.20878065,0.097944535,0.095378384,0.097100504,0.053295337,0.102604434,0.08537549,0.1375232
cwl,0.1331558,0.06578694,0.09793845,0.037450187,0.05179216,0.14921533,0.06686952,0.14396258,0.13197446,0.22719786,0.15619844,0.12776697,0.12802255,0.15256412,0.13016748,0.12106322,0.16213846,0.12471859,0.08131988,0.13330576
cwy,0.09239454,0.18052572,0.05773972,0.17982516,0.2852528,0.30646455,0.088992566,0.3185844,0.049499594,0.1920298,0.12498017,0.2742021,0.1535215,0.25712287,0.0984514,0.23465604,0.14571375,0.23870377,0.2973137,0.22179939
cxb,0.073023856,0.11880697,0.055243917,0.044215225,0.0840272,0.1461761,0.072466955,0.09638485,0.047433186,0.1216593,0.05620839,0.06307441,0.072533466,0.030065496,0.046653457,0.073312566,0.09452087,0.15706897,0.22338766,0.09101776
cxc,0.087191656,0.18158233,0.10604416,0.11167721,0.19966109,0.122477114,0.07508695,0.092770286,0.12589523,0.08204134,0.15747169,0.21505386,0.11778927,0.12807901,0.07649119,0.096098855,0.07251754,0.11806688,0.13211185,0.14880021
cxh,0.09586768,0.15812303,0.074778065,0.06335777,0.06635079,0.25721383,0.082889125,0.05472002,0.106319934,0.06086205,0.059528746,0.082739964,0.24360475,0.16793145,0.2282066,0.20155165,0.3068293,0.086626485,0.267765,0.119168036
cxk,0.14873813,0.24511734,0.2238344,0.11292352,0.14256091,0.28335616,0.19518504,0.13795203,0.2167276,0.1946609,0.121760115,0.20622605,0.22691116,0.32645765,0.20406845,0.21978225,0.216905,0.31149882,0.30656824,0.123061165
cxu,0.043509208,0.14679813,0.16577843,0.105915934,0.039618004,0.18889895,0.19227281,0.11008658,0.15742345,0.36579394,0.34072343,0.21659009,0.09556095,0.15956615,0.08103469,0.068938464,0.17543465,0.1513105,0.1308344,0.1633822
cyb,0.112617865,0.17418441,0.1697056,0.10766149,0.0982285,0.15010002,0.17532948,0.20262173,0.26518682,0.14789864,0.14886884,0.1185608,0.10541232,0.3623249,0.10443299,0.17056596,0.05177422,0.1912874,0.19172266,0.06641884
cyj,0.07136724,0.04252759,0.015511395,0.27298102,0.31188416,0.046987645,0.31684464,0.054188944,0.09129068,0.05340066,0.03283594,0.07772365,0.052817654,0.07512309,0.0540303,0.28452325,0.14143318,0.11816798,0.15622243,0.069162555
cyp,0.22617829,0.60801625,0.27708897,0.14877379,0.3640918,0.13397677,0.28856096,0.38144714,0.07172565,0.20406467,0.24187863,0.11837283,0.46198875,0.41910142,0.12100557,0.39547852,0.4366746,0.15003845,0.085944325,0.28766614
cze,0.05997577,0.14303018,0.20315474,0.1271831,0.05117829,0.058846213,0.12127739,0.23058099,0.33802944,0.072618134,0.19638622,0.1623754,0.08939796,0.09938822,0.1716353,0.20575678,0.13848568,0.24017456,0.13479152,0.09271353
daa,0.0418397,0.055874854,0.048873935,0.059541907,0.036915813,0.069101214,0.056495704,0.079460636,0.060105115,0.0504269,0.06008593,0.07966347,0.057037167,0.052730843,0.037953515,0.091637366,0.055786617,0.038579825,0.04977672,0.04972519
dbd,0.10288952,0.23827784,0.088097245,0.05625149,0.3221021,0.08735448,0.1377409,0.35166103,0.13700697,0.06454913,0.0788075,0.070110574,0.17838584,0.17817926,0.2059329,0.095784664,0.10366064,0.103725255,0.05568385,0.124331355
dbu,0.19993354,0.042823747,0.038069382,0.24877357,0.12894256,0.20431802,0.03668342,0.18378985,0.15521294,0.064692825,0.17898771,0.063370824,0.11042933,0.07216555,0.25355706,0.2173302,0.04519502,0.07010252,0.035919227,0.07487992
